"","S02_Normal","S03_Normal","S05_Normal","S06_Normal","S10_Normal","S02_Tumour","S03_Tumour","S05_Tumour","S06_Tumour","S10_Tumour"
"SMTN",48.952119740629,37.3879881213529,23.6112611669525,133.400054400937,47.5049870741371,97.1111944529679,73.5047159988735,26.3219696311372,0,28.6413690417371
"PALB2",232.917343927186,251.876972607009,422.560156746494,188.382509255378,307.198916412753,352.81405178956,714.629183322381,608.502003825702,378.187018014026,442.073304774638
"PJA1",74.2177299293407,35.4201992728607,48.8508851730051,39.6594756327111,47.5049870741371,65.672318550928,37.7732568327544,11.6126336607958,0,47.3205227646091
"FAM221A",44.2148178302456,80.6793427881826,131.897389967114,54.9824548544404,97.5435734588948,108.988103127072,49.003143999249,79.740084470798,54.4589305940198,115.810753081806
"PHPT1",82.9027834317104,204.650040243195,104.215221702411,91.9378753303758,109.578170184343,56.589976623672,98.006287998498,82.8367867803436,0,100.867430103509
"WDR19",48.1625694222318,17.7100996364303,52.1076108512054,13.5202757838788,22.8023937955858,64.973676864216,0,0,0,42.3394151051766
"TEAD2",41.0566165566566,13.7745219394458,28.496349684253,37.8567721948606,20.2687944849652,55.192693250248,26.5433696662599,0,0,6.22638457429067
"PGLS",34.7402140094786,41.3235658183374,52.1076108512054,51.3770479787394,40.5375889699303,60.781826743944,5.10449416658844,0,0,19.9244306377302
"NSUN7",16.5805566863421,33.4524104243684,47.2225223339049,11.7175723460283,23.435793623241,6.287775180408,0,3.87087788693194,0,3.7358307445744
"DNA2",15.0014560495476,9.83894424246129,26.0538054256027,4.50675859462627,3.80039896593097,0,9.18808949985919,44.9021834884106,71.099159386637,8.71693840400694
"RORA",5828.46045040844,3750.60554522625,3110.17302268132,1569.25334264887,2686.24866908554,880.987166943831,1535.4318453098,1279.7122294197,1986.23821860967,697.355072320555
"PPP2R3A",309.503724811719,120.035119758028,164.464646749117,133.400054400937,105.777771218412,189.331897098952,104.131680998404,137.029077197391,57.484426738132,141.961568293827
"ATG4B",141.329506993106,80.6793427881826,70.8337835008574,79.3189512654223,79.8083782845503,118.070445054328,94.943591498545,41.0313056014786,0,98.3768762737926
"BDKRB1",8.68505350236966,0,0,6.30946203247677,4.43379879358613,25.151100721632,13.2716848331299,0.774175577386389,0,4.98110765943254
"ZNF768",8.68505350236966,21.6456773334148,0.814181419550085,6.30946203247677,0,0,33.6896614994837,21.6769161668189,0,8.71693840400694
"FAM174B",0,15.7423107879381,0,22.5337929731313,28.5029922444822,7.68505855383199,0,0,0,3.7358307445744
"SLC23A1",12.6328050943559,5.90336654547678,0,0,8.2341977595171,0,11.2298871664946,0,0,4.98110765943254
"GNG2",161.857815271435,86.5827093336594,127.012301449813,238.858205515192,152.015958637239,135.536487222128,109.236175164993,183.479611840574,426.594956319822,154.414337442409
"KCTD18",54.4789719694097,11.8067330909536,0,20.7310895352808,18.3685950019997,17.4660421678,0,36.3862521371603,0,14.9433229782976
"FERMT1",213.178585967255,120.035119758028,83.8606862136588,45.9689376651879,268.561526925788,530.269040214408,175.594599330642,338.314727317852,78.6628997469175,1409.65346761941
"SLC4A11",49.7416700590262,90.5182870306439,74.0905091790577,19.8297378163556,53.2055855230335,53.795409876824,289.935268662223,75.8692065838661,69.5864113145809,93.3957686143601
"TRAPPC1",837.712887819474,999.636735034067,880.944295953192,804.907085000251,998.871528212189,903.343700918615,1683.46217614087,1516.60995609994,2533.85302069398,856.750517422396
"AKT1S1",24.4760598703145,19.6778884849226,62.6919693053566,45.9689376651879,12.6679965531032,54.494051563536,74.5256148321912,20.9027405894325,0,16.1885998931557
"TRAPPC10",158.699613997846,259.748128000978,190.51845217472,236.154150358416,360.404501935787,212.387072760448,46.9613463326136,57.2889927265928,0,281.432582757938
"CLHC1",20.5283082783283,15.7423107879381,69.2054206617572,18.0270343785051,14.5681960360687,15.370117107664,0,19.3543894346597,0,3.7358307445744
"AC213203.1",18.1596573231366,15.7423107879381,0,3.60540687570101,12.6679965531032,5.589133493696,7.14629183322381,17.8060382798869,0,18.679153722872
"DLST",11.8432547759586,13.7745219394458,16.2836283910017,9.91486890817778,12.0345967254481,8.383700240544,11.2298871664946,0,65.0481670984125,14.9433229782976
"RTCA",71.0595286557518,90.5182870306439,104.215221702411,77.5162478275718,103.877571735446,55.192693250248,25.5224708329422,23.9994428989781,0,124.527691485813
"ADAM33",213.968136285653,234.166872970579,203.545354887521,359.639335851176,114.011968977929,205.400655893328,167.427408664101,51.0955881075017,48.4079383057954,44.8299689348928
"GJB6",457.149634352003,61.00145430326,340.327833371936,107.260854552105,155.81635760317,614.80468430656,205.200665496855,500.891598568994,299.524118267109,427.12998179634
"TBC1D13",99.4833401180525,80.6793427881826,70.0196020813073,81.1216547032728,65.2401822484816,125.056861921448,70.4420194989204,10.0642825060231,0,38.6035843606022
"ERN1",37.8984152830676,25.5812550303994,1.62836283910017,45.9689376651879,46.2381874188268,60.083185057232,40.8359533327075,44.1280079110242,0,13.6980460634395
"CGNL1",266.078457299871,285.329383031378,370.452545895289,558.838065733657,280.596123651236,243.127306975776,205.200665496855,180.382909531029,52.9461825219637,75.9618918063462
"TENM2",7.89550318397242,17.7100996364303,0,36.9554204759354,24.0691934508961,30.041592528616,164.364712164148,37.1604277145467,104.379616971871,33.6224767011696
"NCAPD3",83.6923337501077,96.4216535761207,119.684668673863,82.023006422198,76.0079793186193,83.83700240544,96.9853891651803,28.6444963632964,78.6628997469175,38.6035843606022
"DOCK1",722.438541333476,564.755399517278,618.777878858065,1123.08424178087,527.622056436749,572.187541417128,521.679303825338,452.118537193651,294.985874050941,788.260287105199
"SPRY3",11.0537044575614,41.3235658183374,21.1687169083022,9.01351718925253,9.50099741482741,30.740234215328,42.8777509993429,37.1604277145467,0,26.1508152120208
"PITRM1",18.1596573231366,33.4524104243684,17.0978098105518,14.421627502804,36.7371900039993,6.287775180408,10.2089883331769,0,0,9.96221531886508
"CHM",147.645909540284,194.811096000734,121.313031512963,201.001433320331,190.019948296548,137.632412282264,98.006287998498,99.8686494828441,124.045341908601,175.584044994997
"SLC29A3",43.4252675118483,43.2913546668297,52.9217922707555,84.7270615789738,36.7371900039993,14.671475420952,23.4806731663068,13.1609848155686,0,9.96221531886508
"DPAGT1",67.9013273821628,49.1947212123065,31.7530753624533,60.390565167992,41.1709887975855,34.233442648888,82.6928054987327,6.9675801964775,65.0481670984125,52.3016304240416
"SORBS2",69.4804280189573,51.1625100607987,44.7799780752547,88.3324684546748,38.6373894869648,33.534800962176,9.18808949985919,22.4510917442053,0,3.7358307445744
"ME1",726.386292925463,1094.0905997617,893.971198665993,166.750068001172,1418.18221411991,397.527119739128,313.41594182853,329.024620389215,239.014195384865,320.036167118541
"SH3D19",32.3715630542869,51.1625100607987,106.657765961061,83.8257098600485,41.1709887975855,65.672318550928,22.4597743329891,38.7087788693194,0,6.22638457429067
"SMG6",56.0580726062042,31.4846215758761,63.5061507249066,26.1391998488323,35.470390348689,11.178266987392,73.5047159988735,71.9983286969342,136.147326485049,27.396092126879
"SGPP2",238.444196155967,1696.23398740033,616.335334599414,146.920330184816,947.566142172121,224.263981434552,701.357498489251,698.306370802523,744.272051451604,414.677212647759
"TUT4",311.872375766911,330.5885265467,194.58935927247,305.558232715661,276.16232485765,134.837845535416,60.2330311657436,119.223038917504,74.1246555307492,221.659290844748
"DRG2",96.3251388444635,110.196175515566,205.173717726621,72.1081375140202,111.478369667308,114.577236620768,85.7555019986858,99.0944739054578,140.685570701218,49.8110765943254
"ERCC1",157.120513361051,371.912092365037,341.956196211036,163.144661125471,186.852949158273,130.645995415144,83.7137043320504,122.319741227049,113.456105404208,123.282414570955
"NUTM2A",6.31640254717794,5.90336654547678,43.1516152361545,0,5.70059844889645,18.164683854512,20.4179766663538,23.2252673215917,0,8.71693840400694
"FBXO48",110.537044575614,76.7437650911981,0,31.5473101623839,46.2381874188268,30.740234215328,28.5851673328953,23.9994428989781,0,63.5091226577649
"PEMT",0,19.6778884849226,46.4083409143548,18.0270343785051,10.7677970701377,7.68505855383199,11.2298871664946,23.9994428989781,0,2.49055382971627
"AKR1E2",152.383211450668,125.938486303505,118.056305834762,67.601378919394,39.9041891422751,56.589976623672,121.486961164805,24.7736184763644,119.507097692432,200.48958329216
"FZD5",45.79391846704,68.872609697229,28.496349684253,1.80270343785051,65.2401822484816,73.35737710476,56.1494358324728,68.9016263873886,57.484426738132,23.6602613823046
"NR1D1",44.2148178302456,39.3557769698452,0,37.8567721948606,74.1077798356538,63.576393490792,73.5047159988735,32.5153742502283,62.0226709543003,74.7166148914881
"ACAP2",904.035114564842,704.468407760229,763.70217153798,1135.70316584582,689.77241231647,434.555129134864,549.243572324916,599.211896897065,360.034041149353,418.413043392333
"SLC8A1",228.180042016803,145.616374788427,189.70427075517,188.382509255378,82.9753774228261,166.975363124168,205.200665496855,310.444406531942,39.3314498734587,78.4524456360625
"TMEM237",313.451476403705,454.559224001712,284.96349684253,367.751501321503,228.023937955858,223.56533974784,322.604031328389,343.733956359557,229.937706952528,180.565152654429
"SIN3B",39.4775159198621,47.2269323638142,14.6552655519015,61.2919168869172,32.9367910380684,66.37096023764,25.5224708329422,37.934603291933,122.532593836545,43.5846920200347
"PDCD6",931.669375708746,791.051117093888,1270.93719591768,828.342229692308,998.238128384534,1898.2094627965,1162.80377114885,1694.6703388988,1898.49883043041,1196.71111517867
"PLD3",720.859440696682,1273.15938497449,741.719273210127,1317.77621306872,1193.95867512998,701.436253458848,494.115035325761,351.47571213342,183.042516718789,787.015010190341
"TOR4A",69.4804280189573,72.8081873942136,77.3472348572581,84.7270615789738,55.7391848336542,277.360749624664,143.946735497794,267.090574198304,193.631753223182,210.451798611025
"ZNF416",8.68505350236966,25.5812550303994,23.6112611669525,25.2378481299071,19.0019948296548,34.9320843356,0,5.41922904170472,0,22.4149844674464
"EPAS1",81.3236827949159,151.519741333904,165.278828168667,373.159611635055,115.912168460894,178.15363011156,253.182910662787,60.3856950361383,86.226640107198,90.9052147846438
"TAGLN2",768.232459800516,484.076056729096,381.85108576899,995.092297693479,940.598744067914,1277.11700330953,591.100424490941,552.761362253882,763.937776388333,816.901656146936
"ATN1",168.96376813701,171.197629818826,379.40854151034,321.782563656315,218.522940541031,227.757189868112,629.894580157013,830.690394535595,1405.34295894012,197.999029462443
"DOK1",19.738757959931,49.1947212123065,48.036703753455,83.8257098600485,129.846964669308,45.41170963628,59.2121323324259,73.5466798517069,51.4334344499076,124.527691485813
"ATM",112.905695530806,37.3879881213529,43.9657966557046,54.0811031355152,54.4723851783438,76.85058553832,12.2507859998123,20.1285650120461,0,80.9429994657787
"RNPEP",78.9550318397242,29.5168327273839,51.2934294316554,53.1797514165899,51.305386040068,10.47962530068,62.274828832379,35.6120765597739,0,33.6224767011696
"C6orf226",23.6865095519173,21.6456773334148,26.0538054256027,18.9283860974303,27.8695924168271,0,25.5224708329422,6.19340461909111,34.7932056572904,11.2074922337232
"ELMOD3",57.6371732429987,5.90336654547678,0,11.7175723460283,12.6679965531032,13.274192047528,60.2330311657436,17.8060382798869,36.3059537293465,34.8677536160278
"UNC5CL",11.8432547759586,7.87115539396904,39.0807081384041,19.8297378163556,5.06719862124129,32.836159275464,8.1671906665415,38.7087788693194,78.6628997469175,8.71693840400694
"ASB7",131.854903172339,155.455319030888,146.552655519015,145.117626746966,135.547563118204,99.9057611998159,193.970778330361,133.158199310459,114.968853476264,154.414337442409
"POMT1",30.0029120990952,66.9048208487368,48.8508851730051,30.6459584434586,24.0691934508961,48.90491806984,30.6269649995306,54.9664659944336,0,38.6035843606022
"CCDC126",52.110321014218,120.035119758028,96.07340750691,144.21627502804,166.584154673307,77.5492272250319,127.612354164711,48.7730613753425,114.968853476264,128.263522230388
"ZFHX3",137.38175540112,151.519741333904,63.5061507249066,247.871722704445,75.3745794909642,64.275035177504,20.4179766663538,19.3543894346597,0,38.6035843606022
"PPP1R10",756.389205024558,696.59725236626,582.139714978311,818.42736078413,917.162950444673,855.836066222199,821.823560820739,695.209668492977,305.575110555333,1661.19940442075
"PARP6",99.4833401180525,39.3557769698452,87.9315933114092,41.4621790705616,46.2381874188268,53.795409876824,150.0721284977,99.0944739054578,166.402287926172,87.1693840400694
"TTLL12",636.377556628177,842.213627154687,641.574958605467,692.238120134594,812.018579053916,563.803841176584,1023.96152981764,661.920118665362,431.13320053599,2674.85481311527
"NRDC",430.304923526497,247.941394910025,190.51845217472,308.262287872437,253.359931062064,299.717283599448,337.917513828155,307.347704222396,360.034041149353,163.131275846416
"PDE4D",26.8447108255062,53.130298909291,40.7090709775043,164.947364563321,58.90618397193,75.453302164896,25.5224708329422,55.74064157182,63.5354190263564,44.8299689348928
"ZDHHC15",9.4746038207669,9.83894424246129,0,38.7581239137859,12.0345967254481,4.890491806984,0,19.3543894346597,0,2.49055382971627
"PRKAR1B",5.52685222878069,59.0336654547678,76.533053437708,24.3364964109818,33.5701908657235,47.507634696416,66.3584241656497,98.3202983280714,0,109.584368507516
"BCKDHB",206.862183420077,440.784702062266,214.943894761222,169.454123157948,385.107095214338,155.797096136776,154.155723830971,55.74064157182,0,191.772644888153
"CCDC191",0,0,0,13.5202757838788,0.633399827655161,10.47962530068,11.2298871664946,0,0,1.24527691485813
"KRBOX1",17.3701070047393,9.83894424246129,16.2836283910017,6.30946203247677,10.7677970701377,11.178266987392,0,0,48.4079383057954,2.49055382971627
"KBTBD2",1598.83939475442,1487.64836946015,2343.21412546514,1717.07502455261,1405.5142175668,2047.02014206616,3844.70500627441,3494.62855632216,3547.39422897157,2327.42255386985
"ETV5",120.011648396381,224.327928728117,211.687169083022,447.070452586926,229.290737611168,238.935456855504,224.597743329891,203.60817685262,279.85839333038,70.9807841469137
"IFFO2",1222.22389287893,775.30880630595,1405.27713014345,2566.1483437802,1213.59406978729,1329.51512981294,1211.8069151481,1130.29634298413,1199.60922114049,711.053118383995
"PRR14L",1040.62731964756,787.115539396904,815.809782389185,582.273210425714,882.959359751295,931.988010073807,959.644903318626,1258.80948883027,1043.79616971871,1282.63522230388
"TRMT5",176.859271320982,202.682251394703,236.926793089075,185.678454098602,217.889540713375,361.896393716816,322.604031328389,356.120765597739,783.603501325063,342.451151585987
"SKI",955.355885260663,1247.57812994409,959.91989364955,2619.32809519679,1435.91740929425,797.848806225103,684.002218322851,558.180591295586,550.640298228422,1334.93685272792
"SLC25A20",13.4223554127531,114.131753212551,51.2934294316554,67.601378919394,95.6433739759293,45.41170963628,60.2330311657436,44.9021834884106,0,44.8299689348928
"UBASH3A",31.5820127358897,43.2913546668297,79.7897791159083,27.0405515677576,57.6393843166197,63.576393490792,63.2957276656966,20.1285650120461,0,69.7355072320555
"KIAA1257",26.055160507109,3.93557769698452,0.814181419550085,18.0270343785051,12.0345967254481,0,0,0,0,14.9433229782976
